21.739174842834473,0.0,0.05,0.95
21.906750440597534,0.0,0.05,0.95
22.072937488555908,0.0,0.08,0.92
22.24216389656067,0.0,0.08,0.92
22.405592679977417,0.0,0.08,0.92
22.575507402420044,0.0,0.08,0.92
22.751161575317383,0.0,0.08,0.92
22.915958642959595,0.0,0.08,0.92
23.084003448486328,0.0,0.07,0.93
23.249382734298706,0.0,0.09,0.91
23.416735410690308,0.0,0.11,0.89
23.58772349357605,0.01,0.13,0.86
23.75529980659485,0.01,0.11,0.88
23.928483247756958,0.01,0.06,0.93
24.09966492652893,0.0,0.05,0.95
24.27433204650879,0.0,0.05,0.95
24.480910778045654,0.0,0.08,0.92
24.656615734100342,0.0,0.09,0.91
24.823583126068115,0.0,0.09,0.91
24.994439601898193,0.0,0.09,0.91
25.162344455718994,0.0,0.11,0.89
25.330931186676025,0.0,0.11,0.89
25.499783992767334,0.0,0.11,0.89
25.664840698242188,0.0,0.11,0.89
25.843186855316162,0.0,0.03,0.97
26.03631281852722,0.0,0.08,0.92
26.202531099319458,0.0,0.06,0.94
26.367111206054688,0.0,0.07,0.93
26.53140926361084,0.0,0.07,0.93
26.699886798858643,0.01,0.07,0.92
26.86814284324646,0.01,0.08,0.91
27.03750491142273,0.01,0.1,0.89
27.20713186264038,0.01,0.08,0.91
27.384074449539185,0.01,0.1,0.89
27.557137489318848,0.01,0.07,0.92
27.73629903793335,0.01,0.08,0.91
27.914783000946045,0.01,0.1,0.89
28.088321685791016,0.01,0.14,0.85
28.29079270362854,0.01,0.12,0.87
28.468833684921265,0.01,0.14,0.85
28.643230199813843,0.01,0.14,0.85
28.819405555725098,0.0,0.14,0.86
28.990586042404175,0.0,0.11,0.89
29.19498920440674,0.0,0.08,0.92
29.396009922027588,0.0,0.06,0.94
29.568772315979004,0.0,0.05,0.95
29.738250017166138,0.0,0.06,0.94
29.908572912216187,0.0,0.09,0.91
30.081472873687744,0.01,0.13,0.86
30.25128197669983,0.0,0.1,0.9
30.417365312576294,0.0,0.1,0.9
30.58980369567871,0.0,0.1,0.9
30.756909132003784,0.0,0.12,0.88
30.92580819129944,0.0,0.12,0.88
31.096275091171265,0.0,0.11,0.89
31.26563262939453,0.0,0.11,0.89
31.433295965194702,0.0,0.07,0.93
31.63821244239807,0.0,0.08,0.92
31.805726289749146,0.0,0.07,0.93
31.99428939819336,0.0,0.09,0.91
32.170562505722046,0.01,0.11,0.88
32.34901309013367,0.01,0.13,0.86
32.52142071723938,0.01,0.14,0.85
32.69319486618042,0.01,0.14,0.85
32.881051540374756,0.02,0.14,0.84
33.0595269203186,0.02,0.14,0.84
33.23302102088928,0.03,0.14,0.83
33.41232419013977,0.03,0.14,0.83
33.719228744506836,0.08,0.14,0.78
33.896888732910156,0.07,0.19,0.74
34.069838523864746,0.07,0.27,0.66
34.24693536758423,0.08,0.39,0.53
34.41606044769287,0.08,0.45,0.47
34.57886481285095,0.07,0.53,0.4
34.75179982185364,0.05,0.59,0.36
34.92211294174194,0.04,0.64,0.32
35.12363028526306,0.03,0.76,0.21
35.305115699768066,0.03,0.83,0.14
35.48568296432495,0.03,0.84,0.13
35.666290521621704,0.03,0.84,0.13
35.842859506607056,0.06,0.78,0.16
36.01679563522339,0.1,0.75,0.15
36.21993803977966,0.11,0.73,0.16
36.3928439617157,0.13,0.7,0.17
36.572628021240234,0.15,0.67,0.18
36.76292276382446,0.15,0.65,0.2
36.94624209403992,0.15,0.63,0.22
37.12747049331665,0.16,0.61,0.23
37.30347919464111,0.21,0.54,0.25
37.512423515319824,0.24,0.51,0.25
37.705347537994385,0.24,0.51,0.25
37.90931940078735,0.25,0.5,0.25
38.12405276298523,0.25,0.5,0.25
38.317915201187134,0.26,0.49,0.25
38.52399134635925,0.26,0.49,0.25
38.694984674453735,0.26,0.49,0.25
38.868764877319336,0.24,0.51,0.25
39.042845487594604,0.19,0.57,0.24
39.25150966644287,0.17,0.6,0.23
39.42662239074707,0.15,0.62,0.23
39.614081144332886,0.14,0.64,0.22
39.77597784996033,0.15,0.65,0.2
39.97369718551636,0.16,0.64,0.2
40.17170739173889,0.18,0.62,0.2
40.34469199180603,0.18,0.62,0.2
40.515247106552124,0.2,0.6,0.2
40.686901807785034,0.2,0.6,0.2
40.89541840553284,0.22,0.56,0.22
41.100950717926025,0.24,0.53,0.23
41.27603888511658,0.26,0.5,0.24
41.450886249542236,0.28,0.47,0.25
41.62504434585571,0.24,0.53,0.23
41.798871994018555,0.22,0.55,0.23
41.97184491157532,0.21,0.57,0.22
42.14417052268982,0.23,0.54,0.23
42.31298208236694,0.22,0.56,0.22
42.48867177963257,0.23,0.56,0.21
42.659613847732544,0.25,0.54,0.21
42.8549644947052,0.28,0.51,0.21
43.02478384971619,0.28,0.51,0.21
43.20252704620361,0.28,0.5,0.22
43.380258321762085,0.3,0.48,0.22
43.55438184738159,0.31,0.46,0.23
43.733497858047485,0.31,0.44,0.25
44.06550145149231,0.33,0.44,0.23
44.24242877960205,0.34,0.42,0.24
44.412850856781006,0.34,0.38,0.28
44.62308073043823,0.28,0.44,0.28
44.798835039138794,0.23,0.53,0.24
45.002946853637695,0.17,0.57,0.26
45.180543422698975,0.17,0.57,0.26
45.367000579833984,0.14,0.6,0.26
45.543102741241455,0.11,0.63,0.26
45.71596717834473,0.1,0.62,0.28
45.890401124954224,0.07,0.69,0.24
46.09041404724121,0.07,0.73,0.2
46.263161420822144,0.06,0.74,0.2
46.441476345062256,0.03,0.82,0.15
46.624114751815796,0.03,0.75,0.22
46.80146265029907,0.03,0.72,0.25
46.97820520401001,0.04,0.7,0.26
47.152512311935425,0.03,0.71,0.26
47.32583713531494,0.02,0.69,0.29
47.50243902206421,0.03,0.54,0.43
47.701733350753784,0.05,0.36,0.59
47.87945580482483,0.07,0.24,0.69
48.08714199066162,0.04,0.22,0.74
48.273282289505005,0.03,0.18,0.79
48.448487758636475,0.03,0.2,0.77
48.624314069747925,0.03,0.22,0.75
48.80093598365784,0.03,0.22,0.75
48.97757601737976,0.03,0.22,0.75
49.15765428543091,0.03,0.22,0.75
49.331971883773804,0.03,0.22,0.75
49.50734615325928,0.03,0.22,0.75
49.72446274757385,0.01,0.24,0.75
49.92727255821228,0.01,0.24,0.75
50.098135471343994,0.01,0.24,0.75
50.28848433494568,0.01,0.2,0.79
50.49615430831909,0.01,0.21,0.78
50.673911571502686,0.01,0.22,0.77
50.85254693031311,0.01,0.23,0.76
51.027987003326416,0.01,0.22,0.77
51.201937437057495,0.01,0.22,0.77
51.40427565574646,0.01,0.23,0.76
51.615140199661255,0.01,0.23,0.76
51.78765153884888,0.02,0.18,0.8
51.99262070655823,0.03,0.22,0.75
52.16440963745117,0.05,0.24,0.71
52.342148542404175,0.05,0.25,0.7
52.518460512161255,0.05,0.28,0.67
52.692620515823364,0.04,0.33,0.63
52.86662936210632,0.04,0.42,0.54
53.07531023025513,0.04,0.51,0.45
53.29165053367615,0.04,0.53,0.43
53.49555230140686,0.05,0.55,0.4
53.67127561569214,0.03,0.69,0.28
53.844953775405884,0.03,0.82,0.15
54.018784523010254,0.03,0.84,0.13
54.189168214797974,0.03,0.87,0.1
54.35649371147156,0.03,0.87,0.1
54.52988934516907,0.03,0.87,0.1
54.704495906829834,0.04,0.86,0.1
54.89765644073486,0.03,0.87,0.1
55.07211756706238,0.03,0.87,0.1
55.249000787734985,0.03,0.87,0.1
55.42619490623474,0.03,0.86,0.11
55.60728740692139,0.02,0.86,0.12
55.78497385978699,0.02,0.75,0.23
55.95941948890686,0.02,0.86,0.12
56.13344860076904,0.03,0.86,0.11
56.309327602386475,0.03,0.87,0.1
56.48077178001404,0.03,0.86,0.11
56.66621255874634,0.04,0.84,0.12
56.863173484802246,0.04,0.83,0.13
57.03907299041748,0.07,0.82,0.11
57.21559524536133,0.08,0.79,0.13
57.42416048049927,0.08,0.78,0.14
57.60011959075928,0.09,0.76,0.15
57.80511951446533,0.12,0.73,0.15
57.98090362548828,0.15,0.69,0.16
58.15573859214783,0.15,0.68,0.17
58.33174014091492,0.15,0.68,0.17
58.54822492599487,0.15,0.66,0.19
58.73192238807678,0.16,0.64,0.2
58.90957593917847,0.16,0.63,0.21
59.09580445289612,0.16,0.63,0.21
59.279773473739624,0.17,0.61,0.22
59.45874834060669,0.18,0.63,0.19
59.63818669319153,0.18,0.65,0.17
59.815399169921875,0.18,0.65,0.17
59.99369692802429,0.18,0.65,0.17
60.16794013977051,0.17,0.59,0.24
60.34645199775696,0.17,0.63,0.2
60.520994901657104,0.17,0.65,0.18
60.6948938369751,0.18,0.62,0.2
60.86695146560669,0.18,0.62,0.2
61.04543137550354,0.18,0.56,0.26
61.21922159194946,0.18,0.56,0.26
61.393548011779785,0.17,0.63,0.2
61.56674861907959,0.19,0.61,0.2
61.740609884262085,0.21,0.61,0.18
61.91598987579346,0.21,0.59,0.2
62.09369468688965,0.22,0.59,0.19
62.27145004272461,0.23,0.58,0.19
62.45515704154968,0.23,0.58,0.19
62.627217531204224,0.22,0.58,0.2
62.82836651802063,0.22,0.58,0.2
62.998809814453125,0.22,0.56,0.22
63.24246120452881,0.26,0.5,0.24
63.4132764339447,0.26,0.5,0.24
63.601712465286255,0.28,0.46,0.26
63.7732572555542,0.29,0.45,0.26
63.95192909240723,0.31,0.43,0.26
64.12889051437378,0.34,0.39,0.27
64.30766487121582,0.37,0.35,0.28
64.48560929298401,0.45,0.27,0.28
64.66284728050232,0.47,0.25,0.28
64.83714509010315,0.48,0.23,0.29
65.01550340652466,0.49,0.22,0.29
65.19124126434326,0.48,0.22,0.3
65.38202214241028,0.49,0.22,0.29
65.55769157409668,0.49,0.22,0.29
65.73550391197205,0.5,0.22,0.28
65.90416145324707,0.51,0.22,0.27
66.07672476768494,0.52,0.22,0.26
66.24637818336487,0.51,0.22,0.27
66.42034316062927,0.52,0.22,0.26
66.5930655002594,0.53,0.22,0.25
66.76433563232422,0.52,0.22,0.26
66.93780255317688,0.51,0.22,0.27
67.10752511024475,0.51,0.22,0.27
67.31510281562805,0.52,0.22,0.26
67.48857092857361,0.53,0.22,0.25
67.66283965110779,0.52,0.22,0.26
67.83577966690063,0.52,0.22,0.26
68.01085138320923,0.51,0.22,0.27
68.18531894683838,0.51,0.22,0.27
68.38205909729004,0.51,0.22,0.27
68.55137085914612,0.5,0.22,0.28
68.72939944267273,0.51,0.22,0.27
68.92744064331055,0.5,0.22,0.28
69.10652208328247,0.49,0.22,0.29
69.30319380760193,0.5,0.22,0.28
69.47310638427734,0.52,0.22,0.26
69.64831209182739,0.5,0.22,0.28
69.8217339515686,0.5,0.22,0.28
69.99161577224731,0.5,0.22,0.28
70.15896105766296,0.5,0.22,0.28
70.32960391044617,0.5,0.22,0.28
70.49862957000732,0.49,0.22,0.29
70.67544984817505,0.49,0.22,0.29
